10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,144,10,23,179
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,23,180,21,10,24
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,102,10,10,10
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,72,10,10
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,23,3,21,10
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,55,10,10
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,112
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,23,2
10,10,10,97,98,99,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,57
154,113,112,115,116,117,135,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,147,114,73,113,75
177,178,169,170,171,172,0,21,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,181,176,177,178,179
184,185,184,185,162,162,18,21,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,20,162,162,162,162
106,24,55,2,19,19,1,21,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,20,179,162,162,162
124,10,10,37,38,24,102,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,20,162,162,162,162
10,10,10,10,56,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,20,162,162,162,162
10,10,10,10,74,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,20,162,162,163,164
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,20,162,162,162,162
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,20,184,185,162,162
